Altitude,Theta,Hour,Month,Day,GSD,North,South,West,East,Background Temperature
457.9000664305531,21.200242219587203,15:00,10,24,75.47803292811315,40.829036,40.828186,14.144166930650458,14.145540930650458,294.826904296875
452.6744942742689,16.55746036499756,02:00,10,29,74.61667488037399,40.829036,40.828186,14.144177156626355,14.145551156626356,291.914306640625
453.3183696861652,21.10447562279261,02:00,10,29,74.72280819002724,40.829036,40.828186,14.14417589661994,14.14554989661994,291.914306640625
456.8443624757592,23.05213145085924,15:00,10,29,75.30401579270756,40.829036,40.828186,14.144168996568386,14.145542996568386,294.1826171875
455.1743796335722,23.21265215660029,15:00,11,1,75.02874389564376,40.829036,40.828186,14.144172264574983,14.145546264574984,294.23779296875
454.9859867668929,17.48472978646172,02:00,11,3,74.99769012641092,40.829036,40.828186,14.144172633242924,14.145546633242924,290.159912109375
453.021265449006,17.44579980984045,15:00,11,6,74.67383496412187,40.829036,40.828186,14.144176478026278,14.145550478026278,293.031005859375
456.5254644830438,21.106401048750552,02:00,11,8,75.25145018951271,40.829036,40.828186,14.144169620623147,14.145543620623148,289.94091796875
450.2609534092153,15.096983437586164,15:00,11,11,74.21883847404648,40.829036,40.828186,14.1441818797093,14.1455558797093,291.11962890625
457.164782640567,22.37494068560073,02:00,11,13,75.35683230339016,40.829036,40.828186,14.144168369534867,14.14554236953487,287.496337890625
457.3724327367972,22.86198005573769,02:00,11,16,75.39106034123031,40.829036,40.828186,14.14416796318226,14.14554196318226,285.39404296875
447.6255660744791,16.408597361652248,15:00,11,16,73.78443396832073,40.829036,40.828186,14.14418703692588,14.14556103692588,288.646728515625
446.9669821910175,21.497797502652,15:00,11,16,73.67587618533254,40.829036,40.828186,14.144188325715454,14.145562325715456,288.646728515625
444.8589733426352,15.736218622070377,15:00,11,21,73.32840219933547,40.829036,40.828186,14.14419245089965,14.14556645089965,289.263427734375
444.2292829764356,21.40926543127492,15:00,11,21,73.22460708402784,40.829036,40.828186,14.144193683147204,14.145567683147204,289.263427734375
455.1245493773986,23.396422419104702,02:00,11,26,75.0205301171536,40.829036,40.828186,14.144172362088328,14.145546362088329,288.15087890625
442.5855163428832,18.792598624452346,15:00,11,26,72.9536565400357,40.829036,40.828186,14.144196899851035,14.145570899851036,290.80078125
442.0065461836721,18.326369352167237,15:00,11,26,72.8582218984075,40.829036,40.828186,14.144198032843695,14.145572032843695,290.80078125
